ts_iso,ts,address,coin,side,price,size
2025-11-21T16:08:42.575000+05:30,1763721522575,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82827.0,0.50826
2025-11-21T16:08:42.575000+05:30,1763721522575,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82828.0,0.06839
2025-11-21T16:08:42.575000+05:30,1763721522575,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82829.0,0.51069
2025-11-21T16:08:42.575000+05:30,1763721522575,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82831.0,0.51545
2025-11-21T16:08:53.413000+05:30,1763721533413,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82765.0,0.06716
2025-11-21T16:08:53.413000+05:30,1763721533413,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82766.0,0.06552
2025-11-21T16:09:10.487000+05:30,1763721550487,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,sell,82776.0,0.06694
2025-11-21T16:09:54.916000+05:30,1763721594916,0x023a3d058020fb76cca98f01b3c48c8938a22355,BTC,buy,82725.0,0.0104
2025-11-21T16:01:14.868000+05:30,1763721074868,0xf58b673c1633ccef0ac58263cdc95ed80f817fc7,BTC,sell,82323.0,0.624
2025-11-21T16:02:18.709000+05:30,1763721138709,0xf58b673c1633ccef0ac58263cdc95ed80f817fc7,BTC,buy,82383.0,0.118
2025-11-21T16:05:20.008000+05:30,1763721320008,0xf58b673c1633ccef0ac58263cdc95ed80f817fc7,BTC,sell,82410.0,0.00526
2025-11-21T16:08:15.499000+05:30,1763721495499,0xf58b673c1633ccef0ac58263cdc95ed80f817fc7,BTC,buy,82631.0,0.0686
2025-11-21T16:01:20.949000+05:30,1763721080949,0xe86b057f5eb764c9738d6b0d38170befd0723664,BTC,sell,82264.0,0.47272
2025-11-21T16:04:11.729000+05:30,1763721251729,0xe86b057f5eb764c9738d6b0d38170befd0723664,BTC,buy,82700.0,0.00966
2025-11-21T16:05:10.550000+05:30,1763721310550,0xe86b057f5eb764c9738d6b0d38170befd0723664,BTC,sell,82450.0,0.47165
2025-11-21T16:08:29.681000+05:30,1763721509681,0xe86b057f5eb764c9738d6b0d38170befd0723664,BTC,buy,82725.0,0.47008
2025-11-21T16:08:40.227000+05:30,1763721520227,0xe86b057f5eb764c9738d6b0d38170befd0723664,BTC,buy,82781.0,0.15396
2025-11-21T16:08:40.227000+05:30,1763721520227,0xe86b057f5eb764c9738d6b0d38170befd0723664,BTC,buy,82781.0,0.02422
2025-11-21T16:08:40.481000+05:30,1763721520481,0xe86b057f5eb764c9738d6b0d38170befd0723664,BTC,buy,82781.0,0.01755
2025-11-21T16:08:40.481000+05:30,1763721520481,0xe86b057f5eb764c9738d6b0d38170befd0723664,BTC,buy,82781.0,0.0363
2025-11-21T16:01:14.868000+05:30,1763721074868,0xf58b673c1633ccef0ac58263cdc95ed80f817fc7,BTC,sell,82323.0,0.624
2025-11-21T16:02:18.709000+05:30,1763721138709,0xf58b673c1633ccef0ac58263cdc95ed80f817fc7,BTC,buy,82383.0,0.118
2025-11-21T16:05:20.008000+05:30,1763721320008,0xf58b673c1633ccef0ac58263cdc95ed80f817fc7,BTC,sell,82410.0,0.00526
2025-11-21T16:08:15.499000+05:30,1763721495499,0xf58b673c1633ccef0ac58263cdc95ed80f817fc7,BTC,buy,82631.0,0.0686
2025-11-21T16:00:02+05:30,1763721002000,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,BTC,buy,82060.0,0.121
2025-11-21T16:01:20.949000+05:30,1763721080949,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,BTC,sell,82263.0,0.121
2025-11-21T16:01:21.628000+05:30,1763721081628,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,BTC,sell,82269.0,0.121
2025-11-21T16:01:56.235000+05:30,1763721116235,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,BTC,sell,82273.0,0.00511
2025-11-21T16:01:56.290000+05:30,1763721116290,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,BTC,sell,82273.0,0.00048
2025-11-21T16:02:48.322000+05:30,1763721168322,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,BTC,buy,82435.0,0.0086
2025-11-21T16:02:48.322000+05:30,1763721168322,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,BTC,buy,82435.0,0.01
2025-11-21T16:02:48.322000+05:30,1763721168322,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,BTC,buy,82435.0,0.1024
2025-11-21T16:03:03.406000+05:30,1763721183406,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,BTC,sell,82405.0,0.121
2025-11-21T16:03:03.406000+05:30,1763721183406,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,BTC,sell,82391.0,0.121
2025-11-21T16:03:38.690000+05:30,1763721218690,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,BTC,buy,82551.0,0.121
2025-11-21T16:04:15.019000+05:30,1763721255019,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,BTC,sell,82634.0,0.121
2025-11-21T16:05:28.502000+05:30,1763721328502,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,BTC,sell,82438.0,0.121
2025-11-21T16:05:55.996000+05:30,1763721355996,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,BTC,buy,82528.0,0.121
2025-11-21T16:06:09.015000+05:30,1763721369015,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,BTC,sell,82494.0,0.121
2025-11-21T16:06:15.310000+05:30,1763721375310,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,BTC,sell,82481.0,0.121
2025-11-21T16:06:33.305000+05:30,1763721393305,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,BTC,buy,82495.0,0.00271
2025-11-21T16:06:43.901000+05:30,1763721403901,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,BTC,buy,82578.0,0.01158
2025-11-21T16:08:03.592000+05:30,1763721483592,0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,BTC,sell,82602.0,0.00519
