ts_iso,ts,side,qty,mid_price,fill_price,notional_usd,intended_notional,target_pos,paper_qty,paper_avg_px,realized_pnl,unrealized_pnl,fee,impact,equity,raw,dt,decision_ts,decision_dt,pred_bps_at_decision,S_top_at_decision,S_bot_at_decision,latency_ms
2025-11-21T16:15:00+05:30,1763721900000,BUY,0.011267,82418.5,82434.9837,928.7949613479,928.6257345681722,0.0371450293827268,0.011267,82434.9837,-5.696763895427344,0.0,0.4643974806739499,5.232366414753394,9994.117514256674,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.011267, ""price"": 82434.9837, ""mid_price"": 82418.5, ""exch_qty"": 0.0, ""target_qty"": 0.011267200137932287, ""delta_qty"": 0.011267200137932287, ""paper_qty"": 0.011267, ""paper_avg_px"": 82434.9837, ""realized_pnl"": -5.696763895427344, ""unrealized_pnl"": 0.0, ""fee"": 0.4643974806739499, ""impact"": 5.232366414753394}",2025-11-21 16:15:00+05:30,1763721900000,2025-11-21 16:15:00+05:30,653.2319848713124,-2.819928167198523e-06,0.0,0
2025-11-21T16:15:00+05:30,1763721900000,BUY,0.0098409999999999,82418.5,82434.9837,811.2426745916999,811.1574730340094,0.0324462989213603,0.0098409999999999,82434.9837,-4.39734091762431,0.0,0.40562133729585,3.9917195803284593,9995.440442990675,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.009840999999999999, ""price"": 82434.9837, ""mid_price"": 82418.5, ""exch_qty"": 0.0, ""target_qty"": 0.009841934432609297, ""delta_qty"": 0.009841934432609297, ""paper_qty"": 0.009840999999999999, ""paper_avg_px"": 82434.9837, ""realized_pnl"": -4.39734091762431, ""unrealized_pnl"": 0.0, ""fee"": 0.40562133729585, ""impact"": 3.9917195803284593}",2025-11-21 16:15:00+05:30,1763721900000,2025-11-21 16:15:00+05:30,653.2319848713124,-2.819928167198523e-06,0.0,0
2025-11-21T17:15:00+05:30,1763725500000,BUY,0.009234,82260.7,82277.15213999999,759.7472228607598,759.6568377996904,0.0303862735119876,0.009234,82277.15213999999,-3.887626539378508,0.0,0.3798736114303799,3.507752927948128,9995.96045439986,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.009234, ""price"": 82277.15213999999, ""mid_price"": 82260.7, ""exch_qty"": 0.0, ""target_qty"": 0.009234748036421893, ""delta_qty"": 0.009234748036421893, ""paper_qty"": 0.009234, ""paper_avg_px"": 82277.15213999999, ""realized_pnl"": -3.8876265393785077, ""unrealized_pnl"": 0.0, ""fee"": 0.37987361143037995, ""impact"": 3.5077529279481277}",2025-11-21 17:15:00+05:30,1763725500000,2025-11-21 17:15:00+05:30,565.6447677238192,-9.17808112621977e-05,0.0,0
2025-11-21T17:25:00+05:30,1763726100000,BUY,0.011286,82279.1,82295.55582000001,928.78764298452,928.6257345681722,0.0371450293827268,0.011286,82295.55582000001,-5.705542490853906,0.0,0.46439382149226,5.241148669361646,9994.108737124629,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.011286, ""price"": 82295.55582000001, ""mid_price"": 82279.1, ""exch_qty"": 0.0, ""target_qty"": 0.011286289404820569, ""delta_qty"": 0.011286289404820569, ""paper_qty"": 0.011286, ""paper_avg_px"": 82295.55582000001, ""realized_pnl"": -5.705542490853906, ""unrealized_pnl"": 0.0, ""fee"": 0.46439382149226005, ""impact"": 5.241148669361646}",2025-11-21 17:25:00+05:30,1763726100000,2025-11-21 17:25:00+05:30,417.69192875016324,-1.4153834211057749e-06,0.0,0
2025-11-21T17:25:00+05:30,1763726100000,BUY,0.011286,82279.1,82295.55582000001,928.78764298452,928.6257345681722,0.0371450293827268,0.011286,82295.55582000001,-5.705542490853906,0.0,0.46439382149226,5.241148669361646,9994.108737124629,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.011286, ""price"": 82295.55582000001, ""mid_price"": 82279.1, ""exch_qty"": 0.0, ""target_qty"": 0.011286289404820569, ""delta_qty"": 0.011286289404820569, ""paper_qty"": 0.011286, ""paper_avg_px"": 82295.55582000001, ""realized_pnl"": -5.705542490853906, ""unrealized_pnl"": 0.0, ""fee"": 0.46439382149226005, ""impact"": 5.241148669361646}",2025-11-21 17:25:00+05:30,1763726100000,2025-11-21 17:25:00+05:30,417.69192875016324,-1.4153834211057749e-06,0.0,0
2025-11-21T17:25:00+05:30,1763726100000,BUY,0.011286,82279.1,82295.55582000001,928.78764298452,928.6257345681722,0.0371450293827268,0.011286,82295.55582000001,-5.705542490853906,0.0,0.46439382149226,5.241148669361646,9994.108737124629,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.011286, ""price"": 82295.55582000001, ""mid_price"": 82279.1, ""exch_qty"": 0.0, ""target_qty"": 0.011286289404820569, ""delta_qty"": 0.011286289404820569, ""paper_qty"": 0.011286, ""paper_avg_px"": 82295.55582000001, ""realized_pnl"": -5.705542490853906, ""unrealized_pnl"": 0.0, ""fee"": 0.46439382149226005, ""impact"": 5.241148669361646}",2025-11-21 17:25:00+05:30,1763726100000,2025-11-21 17:25:00+05:30,417.69192875016324,-1.4153834211057749e-06,0.0,0
2025-11-21T17:25:00+05:30,1763726100000,BUY,0.011286,82279.1,82295.55582000001,928.78764298452,928.6257345681722,0.0371450293827268,0.011286,82295.55582000001,-5.705542490853906,0.0,0.46439382149226,5.241148669361646,9994.108737124629,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.011286, ""price"": 82295.55582000001, ""mid_price"": 82279.1, ""exch_qty"": 0.0, ""target_qty"": 0.011286289404820569, ""delta_qty"": 0.011286289404820569, ""paper_qty"": 0.011286, ""paper_avg_px"": 82295.55582000001, ""realized_pnl"": -5.705542490853906, ""unrealized_pnl"": 0.0, ""fee"": 0.46439382149226005, ""impact"": 5.241148669361646}",2025-11-21 17:25:00+05:30,1763726100000,2025-11-21 17:25:00+05:30,417.69192875016324,-1.4153834211057749e-06,0.0,0
2025-11-21T17:25:00+05:30,1763726100000,BUY,0.011286,82279.1,82295.55582000001,928.78764298452,928.6257345681722,0.0371450293827268,0.011286,82295.55582000001,-5.705542490853906,0.0,0.46439382149226,5.241148669361646,9994.108737124629,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.011286, ""price"": 82295.55582000001, ""mid_price"": 82279.1, ""exch_qty"": 0.0, ""target_qty"": 0.011286289404820569, ""delta_qty"": 0.011286289404820569, ""paper_qty"": 0.011286, ""paper_avg_px"": 82295.55582000001, ""realized_pnl"": -5.705542490853906, ""unrealized_pnl"": 0.0, ""fee"": 0.46439382149226005, ""impact"": 5.241148669361646}",2025-11-21 17:25:00+05:30,1763726100000,2025-11-21 17:25:00+05:30,417.69192875016324,-1.4153834211057749e-06,0.0,0
2025-11-21T17:25:00+05:30,1763726100000,BUY,0.011286,82279.1,82295.55582000001,928.78764298452,928.6257345681722,0.0371450293827268,0.011286,82295.55582000001,-5.705542490853906,0.0,0.46439382149226,5.241148669361646,9994.108737124629,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.011286, ""price"": 82295.55582000001, ""mid_price"": 82279.1, ""exch_qty"": 0.0, ""target_qty"": 0.011286289404820569, ""delta_qty"": 0.011286289404820569, ""paper_qty"": 0.011286, ""paper_avg_px"": 82295.55582000001, ""realized_pnl"": -5.705542490853906, ""unrealized_pnl"": 0.0, ""fee"": 0.46439382149226005, ""impact"": 5.241148669361646}",2025-11-21 17:25:00+05:30,1763726100000,2025-11-21 17:25:00+05:30,417.69192875016324,-1.4153834211057749e-06,0.0,0
2025-11-21T17:25:00+05:30,1763726100000,BUY,0.011286,82279.1,82295.55582000001,928.78764298452,928.6257345681722,0.0371450293827268,0.011286,82295.55582000001,-5.705542490853906,0.0,0.46439382149226,5.241148669361646,9994.108737124629,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.011286, ""price"": 82295.55582000001, ""mid_price"": 82279.1, ""exch_qty"": 0.0, ""target_qty"": 0.011286289404820569, ""delta_qty"": 0.011286289404820569, ""paper_qty"": 0.011286, ""paper_avg_px"": 82295.55582000001, ""realized_pnl"": -5.705542490853906, ""unrealized_pnl"": 0.0, ""fee"": 0.46439382149226005, ""impact"": 5.241148669361646}",2025-11-21 17:25:00+05:30,1763726100000,2025-11-21 17:25:00+05:30,417.69192875016324,-1.4153834211057749e-06,0.0,0
2025-11-21T18:05:00+05:30,1763728500000,BUY,0.015901,82943.0,82959.5886,1319.1404183286,1318.886391817856,0.0527554556727142,0.0251179999999999,82767.08587831435,-15.028850980957108,4.835283363300263,0.6595702091643,10.487825895921532,9989.389759927542,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.015901, ""price"": 82959.5886, ""mid_price"": 82943.0, ""exch_qty"": 0.0, ""target_qty"": 0.015901117536354557, ""delta_qty"": 0.015901117536354557, ""paper_qty"": 0.025117999999999998, ""paper_avg_px"": 82767.08587831435, ""realized_pnl"": -15.028850980957108, ""unrealized_pnl"": 4.835283363300263, ""fee"": 0.6595702091643, ""impact"": 10.487825895921533}",2025-11-21 18:05:00+05:30,1763728500000,2025-11-21 18:05:00+05:30,-2332.4863835522483,3.461865288610125e-05,0.0,0
2025-11-21T18:05:00+05:30,1763728500000,BUY,0.015901,82943.0,82959.5886,1319.1404183286,1318.886391817856,0.0527554556727142,0.0271679999999999,82742.02663709143,-16.844160000513178,5.910723408300041,0.6595702091643,10.487825895921532,9988.615884322986,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.015901, ""price"": 82959.5886, ""mid_price"": 82943.0, ""exch_qty"": 0.0, ""target_qty"": 0.015901117536354557, ""delta_qty"": 0.015901117536354557, ""paper_qty"": 0.027167999999999998, ""paper_avg_px"": 82742.02663709143, ""realized_pnl"": -16.844160000513178, ""unrealized_pnl"": 5.910723408300041, ""fee"": 0.6595702091643, ""impact"": 10.487825895921533}",2025-11-21 18:05:00+05:30,1763728500000,2025-11-21 18:05:00+05:30,-2332.4863835522483,3.461865288610125e-05,0.0,0
2025-11-21T18:05:00+05:30,1763728500000,BUY,0.015901,82943.0,82959.5886,1319.1404183286,1318.886391817856,0.0527554556727142,0.0251179999999999,82767.08587831435,-15.028850980957108,4.835283363300263,0.6595702091643,10.487825895921532,9989.389759927542,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.015901, ""price"": 82959.5886, ""mid_price"": 82943.0, ""exch_qty"": 0.0, ""target_qty"": 0.015901117536354557, ""delta_qty"": 0.015901117536354557, ""paper_qty"": 0.025117999999999998, ""paper_avg_px"": 82767.08587831435, ""realized_pnl"": -15.028850980957108, ""unrealized_pnl"": 4.835283363300263, ""fee"": 0.6595702091643, ""impact"": 10.487825895921533}",2025-11-21 18:05:00+05:30,1763728500000,2025-11-21 18:05:00+05:30,-2332.4863835522483,3.461865288610125e-05,0.0,0
2025-11-21T18:05:00+05:30,1763728500000,BUY,0.015901,82943.0,82959.5886,1319.1404183286,1318.886391817856,0.0527554556727142,0.0251179999999999,82767.08587831435,-15.028850980957108,4.835283363300263,0.6595702091643,10.487825895921532,9989.389759927542,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.015901, ""price"": 82959.5886, ""mid_price"": 82943.0, ""exch_qty"": 0.0, ""target_qty"": 0.015901117536354557, ""delta_qty"": 0.015901117536354557, ""paper_qty"": 0.025117999999999998, ""paper_avg_px"": 82767.08587831435, ""realized_pnl"": -15.028850980957108, ""unrealized_pnl"": 4.835283363300263, ""fee"": 0.6595702091643, ""impact"": 10.487825895921533}",2025-11-21 18:05:00+05:30,1763728500000,2025-11-21 18:05:00+05:30,-2332.4863835522483,3.461865288610125e-05,0.0,0
2025-11-21T18:05:00+05:30,1763728500000,BUY,0.015901,82943.0,82959.5886,1319.1404183286,1318.886391817856,0.0527554556727142,0.0271679999999999,82742.02663709143,-16.844160000513178,5.910723408300041,0.6595702091643,10.487825895921532,9988.615884322986,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.015901, ""price"": 82959.5886, ""mid_price"": 82943.0, ""exch_qty"": 0.0, ""target_qty"": 0.015901117536354557, ""delta_qty"": 0.015901117536354557, ""paper_qty"": 0.027167999999999998, ""paper_avg_px"": 82742.02663709143, ""realized_pnl"": -16.844160000513178, ""unrealized_pnl"": 5.910723408300041, ""fee"": 0.6595702091643, ""impact"": 10.487825895921533}",2025-11-21 18:05:00+05:30,1763728500000,2025-11-21 18:05:00+05:30,-2332.4863835522483,3.461865288610125e-05,0.0,0
2025-11-21T18:05:00+05:30,1763728500000,BUY,0.015901,82943.0,82959.5886,1319.1404183286,1318.886391817856,0.0527554556727142,0.0271679999999999,82742.02663709143,-16.844160000513178,5.910723408300041,0.6595702091643,10.487825895921532,9988.615884322986,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.015901, ""price"": 82959.5886, ""mid_price"": 82943.0, ""exch_qty"": 0.0, ""target_qty"": 0.015901117536354557, ""delta_qty"": 0.015901117536354557, ""paper_qty"": 0.027167999999999998, ""paper_avg_px"": 82742.02663709143, ""realized_pnl"": -16.844160000513178, ""unrealized_pnl"": 5.910723408300041, ""fee"": 0.6595702091643, ""impact"": 10.487825895921533}",2025-11-21 18:05:00+05:30,1763728500000,2025-11-21 18:05:00+05:30,-2332.4863835522483,3.461865288610125e-05,0.0,0
2025-11-21T18:05:00+05:30,1763728500000,BUY,0.015901,82943.0,82959.5886,1319.1404183286,1318.886391817856,0.0527554556727142,0.0251179999999999,82767.08587831435,-15.028850980957108,4.835283363300263,0.6595702091643,10.487825895921532,9989.389759927542,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.015901, ""price"": 82959.5886, ""mid_price"": 82943.0, ""exch_qty"": 0.0, ""target_qty"": 0.015901117536354557, ""delta_qty"": 0.015901117536354557, ""paper_qty"": 0.025117999999999998, ""paper_avg_px"": 82767.08587831435, ""realized_pnl"": -15.028850980957108, ""unrealized_pnl"": 4.835283363300263, ""fee"": 0.6595702091643, ""impact"": 10.487825895921533}",2025-11-21 18:05:00+05:30,1763728500000,2025-11-21 18:05:00+05:30,-2332.4863835522483,3.461865288610125e-05,0.0,0
2025-11-21T18:05:00+05:30,1763728500000,BUY,0.016238,82943.0,82959.5886,1347.0977996868,1346.877950006187,0.0538751180002474,0.02749,82788.70740258422,-17.30024277098006,4.697524116959985,0.6735488998434,10.937087035657129,9986.94126073198,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.016238, ""price"": 82959.5886, ""mid_price"": 82943.0, ""exch_qty"": 0.0, ""target_qty"": 0.016238596988367753, ""delta_qty"": 0.016238596988367753, ""paper_qty"": 0.02749, ""paper_avg_px"": 82788.70740258422, ""realized_pnl"": -17.30024277098006, ""unrealized_pnl"": 4.697524116959985, ""fee"": 0.6735488998434, ""impact"": 10.937087035657129}",2025-11-21 18:05:00+05:30,1763728500000,2025-11-21 18:05:00+05:30,-2332.4863835522483,3.461865288610125e-05,0.0,0
2025-11-21T18:05:00+05:30,1763728500000,BUY,0.015901,82943.0,82959.5886,1319.1404183286,1318.886391817856,0.0527554556727142,0.0257419999999999,82759.0355419276,-15.544737022710144,5.162636820899739,0.6595702091643,10.487825895921532,9989.19087605699,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.015901, ""price"": 82959.5886, ""mid_price"": 82943.0, ""exch_qty"": 0.0, ""target_qty"": 0.015901117536354557, ""delta_qty"": 0.015901117536354557, ""paper_qty"": 0.025741999999999998, ""paper_avg_px"": 82759.0355419276, ""realized_pnl"": -15.544737022710144, ""unrealized_pnl"": 5.162636820899739, ""fee"": 0.6595702091643, ""impact"": 10.487825895921533}",2025-11-21 18:05:00+05:30,1763728500000,2025-11-21 18:05:00+05:30,-2332.4863835522483,3.461865288610125e-05,0.0,0
2025-11-21T18:05:00+05:30,1763728500000,BUY,0.015901,82943.0,82959.5886,1319.1404183286,1318.886391817856,0.0527554556727142,0.0251179999999999,82767.08587831435,-15.028850980957108,4.835283363300263,0.6595702091643,10.487825895921532,9989.389759927542,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.015901, ""price"": 82959.5886, ""mid_price"": 82943.0, ""exch_qty"": 0.0, ""target_qty"": 0.015901117536354557, ""delta_qty"": 0.015901117536354557, ""paper_qty"": 0.025117999999999998, ""paper_avg_px"": 82767.08587831435, ""realized_pnl"": -15.028850980957108, ""unrealized_pnl"": 4.835283363300263, ""fee"": 0.6595702091643, ""impact"": 10.487825895921533}",2025-11-21 18:05:00+05:30,1763728500000,2025-11-21 18:05:00+05:30,-2332.4863835522483,3.461865288610125e-05,0.0,0
2025-11-21T18:05:00+05:30,1763728500000,BUY,0.016238,82943.0,82959.5886,1347.0977996868,1346.877950006187,0.0538751180002474,0.0260699999999999,82802.1395177077,-16.0060122778563,4.104697575360162,0.6735488998434,10.937087035657129,9987.666220495505,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.016238, ""price"": 82959.5886, ""mid_price"": 82943.0, ""exch_qty"": 0.0, ""target_qty"": 0.016238596988367753, ""delta_qty"": 0.016238596988367753, ""paper_qty"": 0.026069999999999996, ""paper_avg_px"": 82802.1395177077, ""realized_pnl"": -16.0060122778563, ""unrealized_pnl"": 4.104697575360162, ""fee"": 0.6735488998434, ""impact"": 10.937087035657129}",2025-11-21 18:05:00+05:30,1763728500000,2025-11-21 18:05:00+05:30,-2332.4863835522483,3.461865288610125e-05,0.0,0
2025-11-22T12:35:00+05:30,1763795100000,BUY,0.01099,84496.3,84513.19926000001,928.8000598674,928.6257345681722,0.0371450293827268,0.01099,84513.19926000001,-5.568156358905064,0.0,0.4644000299337,5.103756328971364,9994.246120773696,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.01099, ""price"": 84513.19926000001, ""mid_price"": 84496.3, ""exch_qty"": 0.0, ""target_qty"": 0.01099013488836993, ""delta_qty"": 0.01099013488836993, ""paper_qty"": 0.01099, ""paper_avg_px"": 84513.19926000001, ""realized_pnl"": -5.568156358905064, ""unrealized_pnl"": 0.0, ""fee"": 0.4644000299337, ""impact"": 5.103756328971364}",2025-11-22 12:35:00+05:30,1763795100000,2025-11-22 12:35:00+05:30,742.9005876545377,8.585940456619197e-06,0.0,0
2025-11-22T12:40:00+05:30,1763795400000,BUY,0.010997,84440.7,84457.58813999999,928.78009677558,928.6257345681722,0.0371450293827268,0.010997,84457.58813999999,-5.571287410508315,0.0,0.4643900483877899,5.106897362120526,9994.242993713911,"{""dry_run"": true, ""side"": ""BUY"", ""qty"": 0.010997, ""price"": 84457.58813999999, ""mid_price"": 84440.7, ""exch_qty"": 0.0, ""target_qty"": 0.010997371345431436, ""delta_qty"": 0.010997371345431436, ""paper_qty"": 0.010997, ""paper_avg_px"": 84457.58813999999, ""realized_pnl"": -5.571287410508315, ""unrealized_pnl"": 0.0, ""fee"": 0.46439004838778997, ""impact"": 5.106897362120526}",2025-11-22 12:40:00+05:30,1763795400000,2025-11-22 12:40:00+05:30,669.9741671350384,4.376046336626004e-05,0.0,0
